type,instance,W,H,m,n,exploredNodes,generatedNodes,opt,feasible,time
MSB-630,OPP_2D_20_1s_6I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_6I_4W,1000,1000,20,20,65452806,65452817,0,0,1200.002
MSB-630,OPP_2D_20_1s_6I_6W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_6I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_0W,1000,1000,20,20,89758928,89758936,0,0,1200.012
MSB-630,OPP_2D_20_1s_7I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_12W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_2W,1000,1000,20,20,56123581,56123593,0,0,1200.004
MSB-630,OPP_2D_20_1s_7I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_4W,1000,1000,20,20,108529404,108529418,0,0,1200.005
MSB-630,OPP_2D_20_1s_7I_6W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_7I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_0W,1000,1000,20,20,74067687,74067697,0,0,1200.004
MSB-630,OPP_2D_20_1s_8I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_12W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_16W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_1s_8I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_24W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_1s_8I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_2W,1000,1000,20,20,40917432,40917438,0,0,1200.011
MSB-630,OPP_2D_20_1s_8I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_4W,1000,1000,20,20,1726102,1726122,1,1,32.066
MSB-630,OPP_2D_20_1s_8I_6W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_8I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_9I_0W,1000,1000,20,20,70223051,70223060,0,0,1200.009
MSB-630,OPP_2D_20_1s_9I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_9I_12W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_9I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_9I_16W,1000,1000,20,20,0,0,1,1,0.007
MSB-630,OPP_2D_20_1s_9I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_9I_20W,1000,1000,20,20,0,0,1,1,0.008
MSB-630,OPP_2D_20_1s_9I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_9I_24W,1000,1000,20,20,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_26W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_1s_9I_28W,1000,1000,20,20,0,0,1,1,0.012
MSB-630,OPP_2D_20_1s_9I_2W,1000,1000,20,20,50324369,50324380,0,0,1200.009
MSB-630,OPP_2D_20_1s_9I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_9I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_9I_34W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_1s_9I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_9I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_9I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_1s_9I_4W,1000,1000,20,20,40791785,40791795,0,0,1200.011
MSB-630,OPP_2D_20_1s_9I_6W,1000,1000,20,20,0,0,1,1,0.018
MSB-630,OPP_2D_20_1s_9I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_10I_0W,1000,1000,20,20,41147996,41148005,0,0,1200.009
MSB-630,OPP_2D_20_20s_10I_10W,1000,1000,20,20,0,0,1,1,0.006
MSB-630,OPP_2D_20_20s_10I_12W,1000,1000,20,20,0,0,1,1,0.014
MSB-630,OPP_2D_20_20s_10I_14W,1000,1000,20,20,0,0,1,1,0.006
MSB-630,OPP_2D_20_20s_10I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_10I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_10I_20W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_10I_22W,1000,1000,20,20,0,0,1,1,0.011
MSB-630,OPP_2D_20_20s_10I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_10I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_10I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_10I_2W,1000,1000,20,20,3,3,1,0,1.157
MSB-630,OPP_2D_20_20s_10I_30W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_10I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_10I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_10I_36W,1000,1000,20,20,0,0,1,1,0.007
MSB-630,OPP_2D_20_20s_10I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_10I_40W,1000,1000,20,20,0,0,1,1,0.005
MSB-630,OPP_2D_20_20s_10I_4W,1000,1000,20,20,135067618,135067637,0,0,1200.014
MSB-630,OPP_2D_20_20s_10I_6W,1000,1000,20,20,84400,84420,1,1,1.017
MSB-630,OPP_2D_20_20s_10I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_1I_0W,1000,1000,20,20,78237408,78237416,0,0,1200.01
MSB-630,OPP_2D_20_20s_1I_10W,1000,1000,20,20,5350417,5350436,0,0,1200.015
MSB-630,OPP_2D_20_20s_1I_12W,1000,1000,20,20,10252,10252,1,0,0.651
MSB-630,OPP_2D_20_20s_1I_14W,1000,1000,20,20,0,0,1,1,0.005
MSB-630,OPP_2D_20_20s_1I_16W,1000,1000,20,20,0,0,1,1,0.012
MSB-630,OPP_2D_20_20s_1I_18W,1000,1000,20,20,0,0,1,1,0.009
MSB-630,OPP_2D_20_20s_1I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_1I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_1I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_1I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_1I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_1I_2W,1000,1000,20,20,156496427,156496432,0,0,1200.014
MSB-630,OPP_2D_20_20s_1I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_1I_32W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_20s_1I_34W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_20s_1I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_1I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_1I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_1I_4W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_1I_6W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_20s_1I_8W,1000,1000,20,20,12711994,12712002,0,0,1200.007
MSB-630,OPP_2D_20_20s_2I_0W,1000,1000,20,20,90897693,90897701,0,0,1200.0
MSB-630,OPP_2D_20_20s_2I_10W,1000,1000,20,20,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_2I_12W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_2I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_2I_16W,1000,1000,20,20,0,0,1,1,0.014
MSB-630,OPP_2D_20_20s_2I_18W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_2I_20W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_2I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_2I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_2I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_2I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_2I_2W,1000,1000,20,20,90131582,90131592,0,0,1200.005
MSB-630,OPP_2D_20_20s_2I_30W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_2I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_2I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_2I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_2I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_2I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_2I_4W,1000,1000,20,20,67798845,67798857,0,0,1200.0
MSB-630,OPP_2D_20_20s_2I_6W,1000,1000,20,20,6625680,6625698,0,0,1200.001
MSB-630,OPP_2D_20_20s_2I_8W,1000,1000,20,20,40,60,1,1,0.451
MSB-630,OPP_2D_20_20s_3I_0W,1000,1000,20,20,3475,3475,1,0,0.424
MSB-630,OPP_2D_20_20s_3I_10W,1000,1000,20,20,2953835,2953854,0,0,1200.004
MSB-630,OPP_2D_20_20s_3I_12W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_3I_14W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_3I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_3I_18W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_3I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_3I_22W,1000,1000,20,20,0,0,1,1,0.014
MSB-630,OPP_2D_20_20s_3I_24W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_3I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_3I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_3I_2W,1000,1000,20,20,72210815,72210824,0,0,1200.003
MSB-630,OPP_2D_20_20s_3I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_3I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_3I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_3I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_3I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_3I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_3I_4W,1000,1000,20,20,79389001,79389012,0,0,1200.004
MSB-630,OPP_2D_20_20s_3I_6W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_3I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_4I_0W,1000,1000,20,20,22302103,22302108,0,0,1200.007
MSB-630,OPP_2D_20_20s_4I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_4I_12W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_4I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_4I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_4I_18W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_4I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_4I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_4I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_4I_26W,1000,1000,20,20,0,0,1,1,0.007
MSB-630,OPP_2D_20_20s_4I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_4I_2W,1000,1000,20,20,0,0,1,0,0.006
MSB-630,OPP_2D_20_20s_4I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_4I_32W,1000,1000,20,20,0,0,1,1,0.008
MSB-630,OPP_2D_20_20s_4I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_4I_36W,1000,1000,20,20,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_4I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_4I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_4I_4W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_4I_6W,1000,1000,20,20,21077877,21077886,0,0,1200.001
MSB-630,OPP_2D_20_20s_4I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_5I_0W,1000,1000,20,20,42559063,42559073,0,0,1200.015
MSB-630,OPP_2D_20_20s_5I_10W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_5I_12W,1000,1000,20,20,0,0,1,1,0.027
MSB-630,OPP_2D_20_20s_5I_14W,1000,1000,20,20,0,0,1,1,0.006
MSB-630,OPP_2D_20_20s_5I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_5I_18W,1000,1000,20,20,0,0,1,1,0.006
MSB-630,OPP_2D_20_20s_5I_20W,1000,1000,20,20,0,0,1,1,0.009
MSB-630,OPP_2D_20_20s_5I_22W,1000,1000,20,20,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_5I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_5I_26W,1000,1000,20,20,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_5I_28W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_5I_2W,1000,1000,20,20,109358863,109358869,0,0,1200.011
MSB-630,OPP_2D_20_20s_5I_30W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_5I_32W,1000,1000,20,20,0,0,1,1,0.014
MSB-630,OPP_2D_20_20s_5I_34W,1000,1000,20,20,0,0,1,1,0.008
MSB-630,OPP_2D_20_20s_5I_36W,1000,1000,20,20,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_5I_38W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_5I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_5I_4W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_5I_6W,1000,1000,20,20,12702591,12702610,0,0,1200.008
MSB-630,OPP_2D_20_20s_5I_8W,1000,1000,20,20,615898,615918,1,1,66.007
MSB-630,OPP_2D_20_20s_6I_0W,1000,1000,20,20,12025198,12025203,0,0,1200.001
MSB-630,OPP_2D_20_20s_6I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_6I_12W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_6I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_6I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_6I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_6I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_6I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_6I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_6I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_6I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_6I_2W,1000,1000,20,20,38307765,38307771,0,0,1200.0
MSB-630,OPP_2D_20_20s_6I_30W,1000,1000,20,20,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_6I_32W,1000,1000,20,20,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_6I_34W,1000,1000,20,20,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_6I_36W,1000,1000,20,20,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_6I_38W,1000,1000,20,20,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_6I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_6I_4W,1000,1000,20,20,16139595,16139602,0,0,1200.003
MSB-630,OPP_2D_20_20s_6I_6W,1000,1000,20,20,2881,2901,1,1,0.789
MSB-630,OPP_2D_20_20s_6I_8W,1000,1000,20,20,0,0,1,1,0.015
MSB-630,OPP_2D_20_20s_7I_0W,1000,1000,20,20,98775463,98775472,0,0,1200.01
MSB-630,OPP_2D_20_20s_7I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_7I_12W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_7I_14W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_7I_16W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_7I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_7I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_7I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_7I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_7I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_7I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_7I_2W,1000,1000,20,20,4015392,4015392,1,0,460.419
MSB-630,OPP_2D_20_20s_7I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_7I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_7I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_7I_36W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_7I_38W,1000,1000,20,20,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_7I_40W,1000,1000,20,20,0,0,1,1,0.008
MSB-630,OPP_2D_20_20s_7I_4W,1000,1000,20,20,13070113,13070122,0,0,1200.002
MSB-630,OPP_2D_20_20s_7I_6W,1000,1000,20,20,0,0,1,1,0.024
MSB-630,OPP_2D_20_20s_7I_8W,1000,1000,20,20,446954,446974,1,1,12.854
MSB-630,OPP_2D_20_20s_8I_0W,1000,1000,20,20,67456360,67456369,0,0,1200.003
MSB-630,OPP_2D_20_20s_8I_10W,1000,1000,20,20,3542982,3543001,0,0,1200.013
MSB-630,OPP_2D_20_20s_8I_12W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_8I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_8I_16W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_8I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_8I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_8I_22W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_20s_8I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_8I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_8I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_8I_2W,1000,1000,20,20,5711327,5711336,0,0,1200.002
MSB-630,OPP_2D_20_20s_8I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_8I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_8I_34W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_8I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_8I_38W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_20s_8I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_8I_4W,1000,1000,20,20,373,373,1,0,0.959
MSB-630,OPP_2D_20_20s_8I_6W,1000,1000,20,20,17017965,17017984,0,0,1200.012
MSB-630,OPP_2D_20_20s_8I_8W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_20s_9I_0W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_9I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_9I_12W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_20s_9I_14W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_9I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_9I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_9I_20W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_9I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_9I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_9I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_9I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_20s_9I_2W,1000,1000,20,20,111429305,111429314,0,0,1200.0
MSB-630,OPP_2D_20_20s_9I_30W,1000,1000,20,20,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_9I_32W,1000,1000,20,20,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_9I_34W,1000,1000,20,20,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_9I_36W,1000,1000,20,20,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_9I_38W,1000,1000,20,20,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_9I_40W,1000,1000,20,20,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_9I_4W,1000,1000,20,20,26200061,26200073,0,0,1200.002
MSB-630,OPP_2D_20_20s_9I_6W,1000,1000,20,20,18752176,18752182,0,0,1200.013
MSB-630,OPP_2D_20_20s_9I_8W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_0W,1000,1000,20,20,87342641,87342652,0,0,1200.007
MSB-630,OPP_2D_20_3s_10I_10W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_12W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_3s_10I_14W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_16W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_18W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_20W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_3s_10I_22W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_24W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_26W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_28W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_2W,1000,1000,20,20,15473220,15473229,0,0,1200.011
MSB-630,OPP_2D_20_3s_10I_30W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_32W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_34W,1000,1000,20,20,0,0,1,1,0.016
MSB-630,OPP_2D_20_3s_10I_36W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_38W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_40W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_4W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_6W,1000,1000,20,20,0,0,1,1,0.0
MSB-630,OPP_2D_20_3s_10I_8W,1000,1000,20,20,0,0,1,1,0.0
