type,instance,W,H,m,n,exploredNodes,generatedNodes,liftCnt,addCutCnt,infeasibleSetSize,checkCnt,opt,feasible,time
MSB-630,OPP_2D_20_1s_2I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_2I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_2I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_2I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_2I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_2I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_2I_2W,1000,1000,20,20,93915,101860,0,0,0,0,0,0,307.582
MSB-630,OPP_2D_20_1s_2I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_2I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_2I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_2I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_2I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_2I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_2I_4W,1000,1000,20,20,6404,7517,70,70,941,81444,1,1,50.956
MSB-630,OPP_2D_20_1s_2I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.005
MSB-630,OPP_2D_20_1s_2I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_3I_0W,1000,1000,20,20,2731,3898,0,0,0,0,0,0,307.546
MSB-630,OPP_2D_20_1s_3I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_3I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_3I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_3I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_3I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_3I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_3I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_3I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_3I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_3I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_3I_2W,1000,1000,20,20,34773,55421,0,0,0,0,0,0,307.606
MSB-630,OPP_2D_20_1s_3I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_3I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_3I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_3I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_3I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_3I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_3I_4W,1000,1000,20,20,48663,54064,0,0,0,0,0,0,307.575
MSB-630,OPP_2D_20_1s_3I_6W,1000,1000,20,20,12796,17500,0,0,0,0,1,1,149.853
MSB-630,OPP_2D_20_1s_3I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_4I_0W,1000,1000,20,20,489,489,0,0,0,0,1,0,83.253
MSB-630,OPP_2D_20_1s_4I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_4I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_4I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_4I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.004
MSB-630,OPP_2D_20_1s_4I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_4I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_4I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_4I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_4I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_4I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_4I_2W,1000,1000,20,20,12905,19325,0,0,0,0,0,0,307.556
MSB-630,OPP_2D_20_1s_4I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_4I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_4I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_4I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_4I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_4I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_4I_4W,1000,1000,20,20,123170,130158,0,0,0,0,0,0,307.57
MSB-630,OPP_2D_20_1s_4I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_4I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_5I_0W,1000,1000,20,20,2085,2607,0,0,0,0,0,0,307.531
MSB-630,OPP_2D_20_1s_5I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.01
MSB-630,OPP_2D_20_1s_5I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_5I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_5I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_5I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_5I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_5I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_5I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_5I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_5I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_5I_2W,1000,1000,20,20,13655,18703,0,0,0,0,0,0,307.559
MSB-630,OPP_2D_20_1s_5I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_5I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_5I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_5I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_5I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.004
MSB-630,OPP_2D_20_1s_5I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.004
MSB-630,OPP_2D_20_1s_5I_4W,1000,1000,20,20,12844,18388,0,0,0,0,0,0,307.575
MSB-630,OPP_2D_20_1s_5I_6W,1000,1000,20,20,15950,17233,1567,1567,16415,1773933,1,1,119.414
MSB-630,OPP_2D_20_1s_5I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_6I_0W,1000,1000,20,20,1994,2577,0,0,0,0,0,0,307.55
MSB-630,OPP_2D_20_1s_6I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_6I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_6I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_6I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_6I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_6I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_6I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_6I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_6I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_6I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_6I_2W,1000,1000,20,20,32672,39599,0,0,0,0,0,0,307.564
MSB-630,OPP_2D_20_1s_6I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_6I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_6I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_6I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.004
MSB-630,OPP_2D_20_1s_6I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_6I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_6I_4W,1000,1000,20,20,58490,67251,0,0,0,0,0,0,307.59
MSB-630,OPP_2D_20_1s_6I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_6I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_7I_0W,1000,1000,20,20,5124,6693,0,0,0,0,0,0,307.55
MSB-630,OPP_2D_20_1s_7I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_7I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_7I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_7I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_7I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_7I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_7I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_7I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_7I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_7I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_7I_2W,1000,1000,20,20,29834,33616,0,0,0,0,0,0,307.557
MSB-630,OPP_2D_20_1s_7I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_7I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_7I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_7I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_7I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_7I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_7I_4W,1000,1000,20,20,100512,113617,0,0,0,0,0,0,307.571
MSB-630,OPP_2D_20_1s_7I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.008
MSB-630,OPP_2D_20_1s_7I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.004
MSB-630,OPP_2D_20_1s_8I_0W,1000,1000,20,20,2191,2562,0,0,0,0,0,0,307.533
MSB-630,OPP_2D_20_1s_8I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_8I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_8I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_8I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_8I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_8I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_8I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_8I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_8I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_8I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_8I_2W,1000,1000,20,20,2700,2700,0,0,0,0,1,0,189.314
MSB-630,OPP_2D_20_1s_8I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_8I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_8I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_8I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_8I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_8I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_8I_4W,1000,1000,20,20,4763,5856,0,0,0,0,1,1,31.626
MSB-630,OPP_2D_20_1s_8I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_8I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_0W,1000,1000,20,20,1327,1767,0,0,0,0,0,0,307.556
MSB-630,OPP_2D_20_1s_9I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_9I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_9I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_1s_9I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_9I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_2W,1000,1000,20,20,11549,14195,0,0,0,0,0,0,307.561
MSB-630,OPP_2D_20_1s_9I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_1s_9I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_1s_9I_4W,1000,1000,20,20,21701,32261,1,1,12,1147,1,1,137.58
MSB-630,OPP_2D_20_1s_9I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.011
MSB-630,OPP_2D_20_1s_9I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_10I_0W,1000,1000,20,20,988,988,0,0,0,0,1,0,69.056
MSB-630,OPP_2D_20_20s_10I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_10I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_10I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_10I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_10I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_10I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_10I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_10I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_10I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_10I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_10I_2W,1000,1000,20,20,0,1,0,0,0,0,1,0,1.795
MSB-630,OPP_2D_20_20s_10I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_10I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_10I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_10I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_10I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_10I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.004
MSB-630,OPP_2D_20_20s_10I_4W,1000,1000,20,20,130212,140754,25,25,300,28658,0,0,307.572
MSB-630,OPP_2D_20_20s_10I_6W,1000,1000,20,20,965,1119,1,1,13,1158,1,1,12.054
MSB-630,OPP_2D_20_20s_10I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_1I_0W,1000,1000,20,20,2109,2109,0,0,0,0,1,0,33.348
MSB-630,OPP_2D_20_20s_1I_10W,1000,1000,20,20,14939,24107,6,6,83,6999,1,1,34.175
MSB-630,OPP_2D_20_20s_1I_12W,1000,1000,20,20,74,74,0,0,0,0,1,0,5.128
MSB-630,OPP_2D_20_20s_1I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_1I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_1I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_1I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_1I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_1I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_1I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_1I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_1I_2W,1000,1000,20,20,16045,17960,0,0,0,0,0,0,307.548
MSB-630,OPP_2D_20_20s_1I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_1I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_1I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_1I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_1I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_1I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_1I_4W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.001
MSB-630,OPP_2D_20_20s_1I_6W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.016
MSB-630,OPP_2D_20_20s_1I_8W,1000,1000,20,20,40675,47116,0,0,0,0,0,0,307.574
MSB-630,OPP_2D_20_20s_2I_0W,1000,1000,20,20,8154,8466,0,0,0,0,0,0,307.553
MSB-630,OPP_2D_20_20s_2I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.005
MSB-630,OPP_2D_20_20s_2I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_2I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_2I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_2I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_2I_20W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.001
MSB-630,OPP_2D_20_20s_2I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_2I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_2I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_2I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_2I_2W,1000,1000,20,20,81612,86274,0,0,0,0,0,0,307.553
MSB-630,OPP_2D_20_20s_2I_30W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_2I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_2I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_2I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_2I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_2I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_2I_4W,1000,1000,20,20,150081,181797,0,0,0,0,0,0,307.573
MSB-630,OPP_2D_20_20s_2I_6W,1000,1000,20,20,220519,234475,3,3,36,3447,0,0,307.559
MSB-630,OPP_2D_20_20s_2I_8W,1000,1000,20,20,1361,1858,1,1,11,1136,1,1,11.16
MSB-630,OPP_2D_20_20s_3I_0W,1000,1000,20,20,123,123,0,0,0,0,1,0,22.753
MSB-630,OPP_2D_20_20s_3I_10W,1000,1000,20,20,161,164,0,0,0,0,1,1,2.93
MSB-630,OPP_2D_20_20s_3I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_3I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_3I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_3I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_3I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_3I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_3I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_3I_26W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_3I_28W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_3I_2W,1000,1000,20,20,103899,106946,0,0,0,0,0,0,307.544
MSB-630,OPP_2D_20_20s_3I_30W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_3I_32W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_3I_34W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_3I_36W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_3I_38W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_3I_40W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_3I_4W,1000,1000,20,20,82593,92018,0,0,0,0,0,0,307.569
MSB-630,OPP_2D_20_20s_3I_6W,1000,1000,20,20,0,0,0,0,0,0,1,0,0.0
MSB-630,OPP_2D_20_20s_3I_8W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_4I_0W,1000,1000,20,20,210,210,0,0,0,0,1,0,19.592
MSB-630,OPP_2D_20_20s_4I_10W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_4I_12W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_4I_14W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_4I_16W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.001
MSB-630,OPP_2D_20_20s_4I_18W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_4I_20W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
MSB-630,OPP_2D_20_20s_4I_22W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.003
MSB-630,OPP_2D_20_20s_4I_24W,1000,1000,20,20,0,0,0,0,0,0,1,1,0.002
